job_key,reference,snapshot_date,skill
CVMZK43S-2026-08-10,CVMZK43S,2026-08-10,React
YVXUWCV7-2026-08-10,YVXUWCV7,2026-08-10,Azure
YVXUWCV7-2026-08-10,YVXUWCV7,2026-08-10,Spark
YVXUWCV7-2026-08-10,YVXUWCV7,2026-08-10,Databricks
05SAJMZP-2026-08-10,05SAJMZP,2026-08-10,React
05SAJMZP-2026-08-10,05SAJMZP,2026-08-10,Python
05SAJMZP-2026-08-10,05SAJMZP,2026-08-10,Django
LCCBTDPP-2026-08-10,LCCBTDPP,2026-08-10,GRC
LCCBTDPP-2026-08-10,LCCBTDPP,2026-08-10,ISO
D4D2DVFK-2026-08-10,D4D2DVFK,2026-08-10,K8s
D4D2DVFK-2026-08-10,D4D2DVFK,2026-08-10,Terraform
D4D2DVFK-2026-08-10,D4D2DVFK,2026-08-10,IaC
N7QDAQN7-2026-08-10,N7QDAQN7,2026-08-10,Product Manager
N7QDAQN7-2026-08-10,N7QDAQN7,2026-08-10,Business Analyst
N7QDAQN7-2026-08-10,N7QDAQN7,2026-08-10,Web and mobile applications
SENGZJTQ-2026-08-10,SENGZJTQ,2026-08-10,AWS
SENGZJTQ-2026-08-10,SENGZJTQ,2026-08-10,AWS Data Platform
SENGZJTQ-2026-08-10,SENGZJTQ,2026-08-10,Terraform
K6K9CSPZ-2026-08-10,K6K9CSPZ,2026-08-10,Jira
K6K9CSPZ-2026-08-10,K6K9CSPZ,2026-08-10,Confluence
K6K9CSPZ-2026-08-10,K6K9CSPZ,2026-08-10,Excel
UIFUANU3-2026-08-10,UIFUANU3,2026-08-10,C
UIFUANU3-2026-08-10,UIFUANU3,2026-08-10,UML
UIFUANU3-2026-08-10,UIFUANU3,2026-08-10,BPMN
DQFJYMCV-2026-08-10,DQFJYMCV,2026-08-10,JavaScript
DQFJYMCV-2026-08-10,DQFJYMCV,2026-08-10,TypeScript
DQFJYMCV-2026-08-10,DQFJYMCV,2026-08-10,Node.js
FWFY0LUX-2026-08-10,FWFY0LUX,2026-08-10,Node.js
FWFY0LUX-2026-08-10,FWFY0LUX,2026-08-10,AI
FWFY0LUX-2026-08-10,FWFY0LUX,2026-08-10,AWS
SDUF6TGV-2026-08-10,SDUF6TGV,2026-08-10,SAP
SDUF6TGV-2026-08-10,SDUF6TGV,2026-08-10,AR
SDUF6TGV-2026-08-10,SDUF6TGV,2026-08-10,Accounting
NV0EDBKQ-2026-08-10,NV0EDBKQ,2026-08-10,SAP
NV0EDBKQ-2026-08-10,NV0EDBKQ,2026-08-10,Accounting
NV0EDBKQ-2026-08-10,NV0EDBKQ,2026-08-10,Data migration
VKW2KHVN-2026-08-10,VKW2KHVN,2026-08-10,Databricks
VKW2KHVN-2026-08-10,VKW2KHVN,2026-08-10,Hive
VKW2KHVN-2026-08-10,VKW2KHVN,2026-08-10,Spark
3YLLNQDC-2026-08-10,3YLLNQDC,2026-08-10,Project management
3YLLNQDC-2026-08-10,3YLLNQDC,2026-08-10,Agile
3YLLNQDC-2026-08-10,3YLLNQDC,2026-08-10,Jira
PF4DQITJ-2026-08-10,PF4DQITJ,2026-08-10,SQL
PF4DQITJ-2026-08-10,PF4DQITJ,2026-08-10,SQL Server
PF4DQITJ-2026-08-10,PF4DQITJ,2026-08-10,T-SQL
WYE7GU7Q-2026-08-10,WYE7GU7Q,2026-08-10,Magento
WYE7GU7Q-2026-08-10,WYE7GU7Q,2026-08-10,CA
33BAMFNU-2026-08-10,33BAMFNU,2026-08-10,UAT
33BAMFNU-2026-08-10,33BAMFNU,2026-08-10,Jira
33BAMFNU-2026-08-10,33BAMFNU,2026-08-10,Confluence
BZGPXWLH-2026-08-10,BZGPXWLH,2026-08-10,Java
BZGPXWLH-2026-08-10,BZGPXWLH,2026-08-10,Microservices
BZGPXWLH-2026-08-10,BZGPXWLH,2026-08-10,Spring Boot
MJEUH9IP-2026-08-10,MJEUH9IP,2026-08-10,Technical Background
MJEUH9IP-2026-08-10,MJEUH9IP,2026-08-10,Scrum
MJEUH9IP-2026-08-10,MJEUH9IP,2026-08-10,Kanban
15PDUBD1-2026-08-10,15PDUBD1,2026-08-10,Terraform
15PDUBD1-2026-08-10,15PDUBD1,2026-08-10,K8s
15PDUBD1-2026-08-10,15PDUBD1,2026-08-10,Docker
FLOJPBE6-2026-08-10,FLOJPBE6,2026-08-10,Terraform
FLOJPBE6-2026-08-10,FLOJPBE6,2026-08-10,K8s
FLOJPBE6-2026-08-10,FLOJPBE6,2026-08-10,Docker
KWYBQMAB-2026-08-10,KWYBQMAB,2026-08-10,Cybersecurity
KWYBQMAB-2026-08-10,KWYBQMAB,2026-08-10,Audit
KWYBQMAB-2026-08-10,KWYBQMAB,2026-08-10,Risk analysis
MAQWAONQ-2026-08-10,MAQWAONQ,2026-08-10,Java
MAQWAONQ-2026-08-10,MAQWAONQ,2026-08-10,Spring Boot
MAQWAONQ-2026-08-10,MAQWAONQ,2026-08-10,Angular
QLTHONMI-2026-08-10,QLTHONMI,2026-08-10,SaaS Platform Engineer
QLTHONMI-2026-08-10,QLTHONMI,2026-08-10,SaaS Administrator
QLTHONMI-2026-08-10,QLTHONMI,2026-08-10,User Management
CITI3IEY-2026-08-10,CITI3IEY,2026-08-10,PSM
CITI3IEY-2026-08-10,CITI3IEY,2026-08-10,SRE
CITI3IEY-2026-08-10,CITI3IEY,2026-08-10,Spring
L538EEUJ-2026-08-10,L538EEUJ,2026-08-10,MS Office
L538EEUJ-2026-08-10,L538EEUJ,2026-08-10,Analytical skills
L538EEUJ-2026-08-10,L538EEUJ,2026-08-10,Prince2
OJ67TNRZ-2026-08-10,OJ67TNRZ,2026-08-10,Java
OJ67TNRZ-2026-08-10,OJ67TNRZ,2026-08-10,Spring Boot
OJ67TNRZ-2026-08-10,OJ67TNRZ,2026-08-10,Microservices
PV8BHYK3-2026-08-10,PV8BHYK3,2026-08-10,Product Owner
PV8BHYK3-2026-08-10,PV8BHYK3,2026-08-10,Product Manager
PV8BHYK3-2026-08-10,PV8BHYK3,2026-08-10,Enterprise Directory Services
RVFTUZN7-2026-08-10,RVFTUZN7,2026-08-10,AWS
RVFTUZN7-2026-08-10,RVFTUZN7,2026-08-10,Python
RVFTUZN7-2026-08-10,RVFTUZN7,2026-08-10,Databricks
9O4WPFS2-2026-08-10,9O4WPFS2,2026-08-10,Python
9O4WPFS2-2026-08-10,9O4WPFS2,2026-08-10,Google Cloud Platform (GCP)
9O4WPFS2-2026-08-10,9O4WPFS2,2026-08-10,DBT/Dataform
KIQNM80S-2026-08-10,KIQNM80S,2026-08-10,Java
KIQNM80S-2026-08-10,KIQNM80S,2026-08-10,React
KIQNM80S-2026-08-10,KIQNM80S,2026-08-10,JavaScript
DTY5QUKZ-2026-08-10,DTY5QUKZ,2026-08-10,Security Awarness
DTY5QUKZ-2026-08-10,DTY5QUKZ,2026-08-10,Internal Communications
DTY5QUKZ-2026-08-10,DTY5QUKZ,2026-08-10,Educational Content Design
NUEL04KI-2026-08-10,NUEL04KI,2026-08-10,Linux
NUEL04KI-2026-08-10,NUEL04KI,2026-08-10,System security
NUEL04KI-2026-08-10,NUEL04KI,2026-08-10,Jenkins
2FOEOW7C-2026-08-10,2FOEOW7C,2026-08-10,TypeScript
2FOEOW7C-2026-08-10,2FOEOW7C,2026-08-10,React
2FOEOW7C-2026-08-10,2FOEOW7C,2026-08-10,Next.js
SJMD6QJK-2026-08-10,SJMD6QJK,2026-08-10,Linux
SJMD6QJK-2026-08-10,SJMD6QJK,2026-08-10,System security
SJMD6QJK-2026-08-10,SJMD6QJK,2026-08-10,Jenkins
TUXRGDOQ-2026-08-10,TUXRGDOQ,2026-08-10,C++
TUXRGDOQ-2026-08-10,TUXRGDOQ,2026-08-10,Java
TUXRGDOQ-2026-08-10,TUXRGDOQ,2026-08-10,Bash
57CW7HC5-2026-08-10,57CW7HC5,2026-08-10,Cloud
57CW7HC5-2026-08-10,57CW7HC5,2026-08-10,Cloud platform
57CW7HC5-2026-08-10,57CW7HC5,2026-08-10,Azure
SLFQRWB5-2026-08-10,SLFQRWB5,2026-08-10,PHP
SLFQRWB5-2026-08-10,SLFQRWB5,2026-08-10,Symfony
SLFQRWB5-2026-08-10,SLFQRWB5,2026-08-10,REST API
C9YSUXG8-2026-08-10,C9YSUXG8,2026-08-10,Python
C9YSUXG8-2026-08-10,C9YSUXG8,2026-08-10,AWS
C9YSUXG8-2026-08-10,C9YSUXG8,2026-08-10,Cloud
WFAGS3QK-2026-08-10,WFAGS3QK,2026-08-10,Jira
WFAGS3QK-2026-08-10,WFAGS3QK,2026-08-10,Confluence
WFAGS3QK-2026-08-10,WFAGS3QK,2026-08-10,UML
SBWH1XSP-2026-08-10,SBWH1XSP,2026-08-10,MS Office
SBWH1XSP-2026-08-10,SBWH1XSP,2026-08-10,R2Płatnik
EBR3YURE-2026-08-10,EBR3YURE,2026-08-10,MS Office
ZPK0J4HG-2026-08-10,ZPK0J4HG,2026-08-10,QA
ZPK0J4HG-2026-08-10,ZPK0J4HG,2026-08-10,Manual Testing
ZPK0J4HG-2026-08-10,ZPK0J4HG,2026-08-10,API testing
VN8N8NNV-2026-08-10,VN8N8NNV,2026-08-10,CDP
VN8N8NNV-2026-08-10,VN8N8NNV,2026-08-10,BigQuery
VN8N8NNV-2026-08-10,VN8N8NNV,2026-08-10,GDPR
3PJAHX8F-2026-08-10,3PJAHX8F,2026-08-10,Python
3PJAHX8F-2026-08-10,3PJAHX8F,2026-08-10,Data engineering
3PJAHX8F-2026-08-10,3PJAHX8F,2026-08-10,SQL
E3KZWGH4-2026-08-10,E3KZWGH4,2026-08-10,Python
E3KZWGH4-2026-08-10,E3KZWGH4,2026-08-10,Data engineering
E3KZWGH4-2026-08-10,E3KZWGH4,2026-08-10,SQL
DTACV6ZF-2026-08-10,DTACV6ZF,2026-08-10,Rwd
DTACV6ZF-2026-08-10,DTACV6ZF,2026-08-10,Adobe
DTACV6ZF-2026-08-10,DTACV6ZF,2026-08-10,Adobe XD
DFHPLSUW-2026-08-10,DFHPLSUW,2026-08-10,Java
DFHPLSUW-2026-08-10,DFHPLSUW,2026-08-10,Angular
DFHPLSUW-2026-08-10,DFHPLSUW,2026-08-10,Spring
31DMH1J0-2026-08-10,31DMH1J0,2026-08-10,Python
31DMH1J0-2026-08-10,31DMH1J0,2026-08-10,Security
31DMH1J0-2026-08-10,31DMH1J0,2026-08-10,Data engineering
IP2VJXPF-2026-08-10,IP2VJXPF,2026-08-10,Python
IP2VJXPF-2026-08-10,IP2VJXPF,2026-08-10,Data engineering
IP2VJXPF-2026-08-10,IP2VJXPF,2026-08-10,SQL
HXZ0RGMD-2026-08-10,HXZ0RGMD,2026-08-10,BPMN
HXZ0RGMD-2026-08-10,HXZ0RGMD,2026-08-10,UML
HXZ0RGMD-2026-08-10,HXZ0RGMD,2026-08-10,Enterprise Architect
RA69RLZM-2026-08-10,RA69RLZM,2026-08-10,Python
RA69RLZM-2026-08-10,RA69RLZM,2026-08-10,Data engineering
RA69RLZM-2026-08-10,RA69RLZM,2026-08-10,SQL
VFYWMHYM-2026-08-10,VFYWMHYM,2026-08-10,Go
VFYWMHYM-2026-08-10,VFYWMHYM,2026-08-10,API
TJP904ED-2026-08-10,TJP904ED,2026-08-10,Azure
TJP904ED-2026-08-10,TJP904ED,2026-08-10,Databricks
TJP904ED-2026-08-10,TJP904ED,2026-08-10,Python
GBWEIXYB-2026-08-10,GBWEIXYB,2026-08-10,GDPR
GBWEIXYB-2026-08-10,GBWEIXYB,2026-08-10,ISO
GBWEIXYB-2026-08-10,GBWEIXYB,2026-08-10,IEC
CFXIBNEB-2026-08-10,CFXIBNEB,2026-08-10,Python
CFXIBNEB-2026-08-10,CFXIBNEB,2026-08-10,Data engineering
CFXIBNEB-2026-08-10,CFXIBNEB,2026-08-10,SQL
VNOL7SIU-2026-08-10,VNOL7SIU,2026-08-10,CI/CD
09ZGVVWB-2026-08-10,09ZGVVWB,2026-08-10,Business Analyst
09ZGVVWB-2026-08-10,09ZGVVWB,2026-08-10,BPMN
09ZGVVWB-2026-08-10,09ZGVVWB,2026-08-10,UML
AIOAAQGA-2026-08-10,AIOAAQGA,2026-08-10,Cloud
AIOAAQGA-2026-08-10,AIOAAQGA,2026-08-10,Terraform
AIOAAQGA-2026-08-10,AIOAAQGA,2026-08-10,IaC
RFXG6OFG-2026-08-10,RFXG6OFG,2026-08-10,QA Engineer
RFXG6OFG-2026-08-10,RFXG6OFG,2026-08-10,Cypress
RFXG6OFG-2026-08-10,RFXG6OFG,2026-08-10,Flutter
GRACDGAN-2026-08-10,GRACDGAN,2026-08-10,.NET
GRACDGAN-2026-08-10,GRACDGAN,2026-08-10,React
GRACDGAN-2026-08-10,GRACDGAN,2026-08-10,C#
EXR6FLIW-2026-08-10,EXR6FLIW,2026-08-10,Python
NHNP0XLM-2026-08-10,NHNP0XLM,2026-08-10,C++
NHNP0XLM-2026-08-10,NHNP0XLM,2026-08-10,Qt
NHNP0XLM-2026-08-10,NHNP0XLM,2026-08-10,MQTT
GXD1K6JE-2026-08-10,GXD1K6JE,2026-08-10,Python
GXD1K6JE-2026-08-10,GXD1K6JE,2026-08-10,Data engineering
GXD1K6JE-2026-08-10,GXD1K6JE,2026-08-10,SQL
7W2937BW-2026-08-10,7W2937BW,2026-08-10,Prince2
7W2937BW-2026-08-10,7W2937BW,2026-08-10,Jira
7W2937BW-2026-08-10,7W2937BW,2026-08-10,Confluence
Y3QMS4KL-2026-08-10,Y3QMS4KL,2026-08-10,Python
Y3QMS4KL-2026-08-10,Y3QMS4KL,2026-08-10,AI
Y3QMS4KL-2026-08-10,Y3QMS4KL,2026-08-10,Microservices
6QGZIFPZ-2026-08-10,6QGZIFPZ,2026-08-10,Java
6QGZIFPZ-2026-08-10,6QGZIFPZ,2026-08-10,Spring Framework
6QGZIFPZ-2026-08-10,6QGZIFPZ,2026-08-10,Spring Boot
0KLX2HAJ-2026-08-10,0KLX2HAJ,2026-08-10,Flutter
0KLX2HAJ-2026-08-10,0KLX2HAJ,2026-08-10,Dart
0KLX2HAJ-2026-08-10,0KLX2HAJ,2026-08-10,Android
YOLUSTH6-2026-08-10,YOLUSTH6,2026-08-10,ServiceNow
G8PJVO4M-2026-08-10,G8PJVO4M,2026-08-10,Java
G8PJVO4M-2026-08-10,G8PJVO4M,2026-08-10,Python
G8PJVO4M-2026-08-10,G8PJVO4M,2026-08-10,.NET
D9CDP7DC-2026-08-10,D9CDP7DC,2026-08-10,Java
D9CDP7DC-2026-08-10,D9CDP7DC,2026-08-10,Python
D9CDP7DC-2026-08-10,D9CDP7DC,2026-08-10,.NET
JITD7JWZ-2026-08-10,JITD7JWZ,2026-08-10,BPMN
JITD7JWZ-2026-08-10,JITD7JWZ,2026-08-10,UML
JITD7JWZ-2026-08-10,JITD7JWZ,2026-08-10,UX
UOQABW1U-2026-08-10,UOQABW1U,2026-08-10,SharePoint Server
UOQABW1U-2026-08-10,UOQABW1U,2026-08-10,Microsoft 365
SBOSWMPU-2026-08-10,SBOSWMPU,2026-08-10,Ifrs 18
SBOSWMPU-2026-08-10,SBOSWMPU,2026-08-10,IFRS
SBOSWMPU-2026-08-10,SBOSWMPU,2026-08-10,Communication skills
UJHKRLZ1-2026-08-10,UJHKRLZ1,2026-08-10,React
UJHKRLZ1-2026-08-10,UJHKRLZ1,2026-08-10,AI
UJHKRLZ1-2026-08-10,UJHKRLZ1,2026-08-10,TypeScript
YE0OLLGM-2026-08-10,YE0OLLGM,2026-08-10,SAP
ZYYJTTVV-2026-08-10,ZYYJTTVV,2026-08-10,AWS
ZYYJTTVV-2026-08-10,ZYYJTTVV,2026-08-10,AI
ZYYJTTVV-2026-08-10,ZYYJTTVV,2026-08-10,Microservice architecture
RLDBHGQP-2026-08-10,RLDBHGQP,2026-08-10,.NET
RLDBHGQP-2026-08-10,RLDBHGQP,2026-08-10,Design Patterns
RLDBHGQP-2026-08-10,RLDBHGQP,2026-08-10,RabbitMQ
LYPW8XXE-2026-08-10,LYPW8XXE,2026-08-10,Java
LYPW8XXE-2026-08-10,LYPW8XXE,2026-08-10,Angular
LYPW8XXE-2026-08-10,LYPW8XXE,2026-08-10,Spring Boot
JCOX7VQM-2026-08-10,JCOX7VQM,2026-08-10,RHEL
JCOX7VQM-2026-08-10,JCOX7VQM,2026-08-10,Unix
JCOX7VQM-2026-08-10,JCOX7VQM,2026-08-10,GCP
K9DOHFQO-2026-08-10,K9DOHFQO,2026-08-10,AWS
K9DOHFQO-2026-08-10,K9DOHFQO,2026-08-10,AI
K9DOHFQO-2026-08-10,K9DOHFQO,2026-08-10,Microservice architecture
77RYDHG3-2026-08-10,77RYDHG3,2026-08-10,Project management
77RYDHG3-2026-08-10,77RYDHG3,2026-08-10,Synthesis skills
77RYDHG3-2026-08-10,77RYDHG3,2026-08-10,Communication skills
84ZYITYC-2026-08-10,84ZYITYC,2026-08-10,Spark
84ZYITYC-2026-08-10,84ZYITYC,2026-08-10,SQL
84ZYITYC-2026-08-10,84ZYITYC,2026-08-10,Hive
5ZDCHXER-2026-08-10,5ZDCHXER,2026-08-10,Python
5ZDCHXER-2026-08-10,5ZDCHXER,2026-08-10,Django
5ZDCHXER-2026-08-10,5ZDCHXER,2026-08-10,Celery
AQKVXUAM-2026-08-10,AQKVXUAM,2026-08-10,Jira
AQKVXUAM-2026-08-10,AQKVXUAM,2026-08-10,Confluence
SCN1SZML-2026-08-10,SCN1SZML,2026-08-10,Java
SCN1SZML-2026-08-10,SCN1SZML,2026-08-10,Spring Boot
SCN1SZML-2026-08-10,SCN1SZML,2026-08-10,PostgreSQL
7IUZMEFA-2026-08-10,7IUZMEFA,2026-08-10,Python
7IUZMEFA-2026-08-10,7IUZMEFA,2026-08-10,Platform Engineering
7IUZMEFA-2026-08-10,7IUZMEFA,2026-08-10,Cloud Engineering
XAN1EYFQ-2026-08-10,XAN1EYFQ,2026-08-10,Power BI
XAN1EYFQ-2026-08-10,XAN1EYFQ,2026-08-10,PowerShell
XAN1EYFQ-2026-08-10,XAN1EYFQ,2026-08-10,Python
NULHANNA-2026-08-10,NULHANNA,2026-08-10,Microsoft Azure
NULHANNA-2026-08-10,NULHANNA,2026-08-10,IaC
NULHANNA-2026-08-10,NULHANNA,2026-08-10,CI/CD Pipelines
1CJMMCCB-2026-08-10,1CJMMCCB,2026-08-10,Bash script
1CJMMCCB-2026-08-10,1CJMMCCB,2026-08-10,Atlassian
1CJMMCCB-2026-08-10,1CJMMCCB,2026-08-10,Jira
GXUXPSUA-2026-08-10,GXUXPSUA,2026-08-10,Business analysis
GXUXPSUA-2026-08-10,GXUXPSUA,2026-08-10,BPMN
GXUXPSUA-2026-08-10,GXUXPSUA,2026-08-10,COTS
YRC1GXHI-2026-08-10,YRC1GXHI,2026-08-10,Degree
YRC1GXHI-2026-08-10,YRC1GXHI,2026-08-10,Excel
YRC1GXHI-2026-08-10,YRC1GXHI,2026-08-10,VBA
J7DKFSWW-2026-08-10,J7DKFSWW,2026-08-10,Project management
J7DKFSWW-2026-08-10,J7DKFSWW,2026-08-10,Scrum Master
J7DKFSWW-2026-08-10,J7DKFSWW,2026-08-10,Agile
HHK44Y50-2026-08-10,HHK44Y50,2026-08-10,Data analysis
HHK44Y50-2026-08-10,HHK44Y50,2026-08-10,SQL
HHK44Y50-2026-08-10,HHK44Y50,2026-08-10,Python
8SOEWW8D-2026-08-10,8SOEWW8D,2026-08-10,Python
8SOEWW8D-2026-08-10,8SOEWW8D,2026-08-10,Degree
8SOEWW8D-2026-08-10,8SOEWW8D,2026-08-10,SQL
L3AHR0T7-2026-08-10,L3AHR0T7,2026-08-10,IAM
L3AHR0T7-2026-08-10,L3AHR0T7,2026-08-10,MFA
L3AHR0T7-2026-08-10,L3AHR0T7,2026-08-10,Protocols
5XU1URA0-2026-08-10,5XU1URA0,2026-08-10,Python
5XU1URA0-2026-08-10,5XU1URA0,2026-08-10,AI
5XU1URA0-2026-08-10,5XU1URA0,2026-08-10,GenAI
JMOMKUIM-2026-08-10,JMOMKUIM,2026-08-10,JavaScript
JMOMKUIM-2026-08-10,JMOMKUIM,2026-08-10,Degree
JMOMKUIM-2026-08-10,JMOMKUIM,2026-08-10,Test automation
ZR6CWOAL-2026-08-10,ZR6CWOAL,2026-08-10,Degree
ZR6CWOAL-2026-08-10,ZR6CWOAL,2026-08-10,Cloud platform
ZR6CWOAL-2026-08-10,ZR6CWOAL,2026-08-10,AWS
U7HBPJHS-2026-08-10,U7HBPJHS,2026-08-10,Business Analyst
U7HBPJHS-2026-08-10,U7HBPJHS,2026-08-10,DevOps
U7HBPJHS-2026-08-10,U7HBPJHS,2026-08-10,Stakeholder management
DETSIR7X-2026-08-10,DETSIR7X,2026-08-10,HTML
DETSIR7X-2026-08-10,DETSIR7X,2026-08-10,CSS
DETSIR7X-2026-08-10,DETSIR7X,2026-08-10,JavaScript
CUFRKTXC-2026-08-10,CUFRKTXC,2026-08-10,React
CUFRKTXC-2026-08-10,CUFRKTXC,2026-08-10,Data visualization
CUFRKTXC-2026-08-10,CUFRKTXC,2026-08-10,Redux
U5F9QFDW-2026-08-10,U5F9QFDW,2026-08-10,Power BI
U5F9QFDW-2026-08-10,U5F9QFDW,2026-08-10,DAX
U5F9QFDW-2026-08-10,U5F9QFDW,2026-08-10,Power Query
QKD0XRDZ-2026-08-10,QKD0XRDZ,2026-08-10,Communication skills
QKD0XRDZ-2026-08-10,QKD0XRDZ,2026-08-10,SQL
QKD0XRDZ-2026-08-10,QKD0XRDZ,2026-08-10,Oracle
DYZDSKOV-2026-08-10,DYZDSKOV,2026-08-10,Java
DYZDSKOV-2026-08-10,DYZDSKOV,2026-08-10,SQL
DYZDSKOV-2026-08-10,DYZDSKOV,2026-08-10,SOAP
V3LMDFYU-2026-08-10,V3LMDFYU,2026-08-10,CI/CD
V3LMDFYU-2026-08-10,V3LMDFYU,2026-08-10,Jira
V3LMDFYU-2026-08-10,V3LMDFYU,2026-08-10,GitHub
VOOEHMKN-2026-08-10,VOOEHMKN,2026-08-10,Oracle database
VOOEHMKN-2026-08-10,VOOEHMKN,2026-08-10,SQL
YNUTYSOC-2026-08-10,YNUTYSOC,2026-08-10,Python
YNUTYSOC-2026-08-10,YNUTYSOC,2026-08-10,Data science
YNUTYSOC-2026-08-10,YNUTYSOC,2026-08-10,LLM
4LGNPRFY-2026-08-10,4LGNPRFY,2026-08-10,Java
4LGNPRFY-2026-08-10,4LGNPRFY,2026-08-10,System integration
4LGNPRFY-2026-08-10,4LGNPRFY,2026-08-10,Python
OLB7CBFI-2026-08-10,OLB7CBFI,2026-08-10,Java
OLB7CBFI-2026-08-10,OLB7CBFI,2026-08-10,Spring
OLB7CBFI-2026-08-10,OLB7CBFI,2026-08-10,Spring Boot
E35OHHSG-2026-08-10,E35OHHSG,2026-08-10,C#
E35OHHSG-2026-08-10,E35OHHSG,2026-08-10,.NET CORE
E35OHHSG-2026-08-10,E35OHHSG,2026-08-10,AWS
YUFKZZRG-2026-08-10,YUFKZZRG,2026-08-10,Kafka
YUFKZZRG-2026-08-10,YUFKZZRG,2026-08-10,JSON
YUFKZZRG-2026-08-10,YUFKZZRG,2026-08-10,UML
R5KBILJF-2026-08-10,R5KBILJF,2026-08-10,Angular
R5KBILJF-2026-08-10,R5KBILJF,2026-08-10,JavaScript
R5KBILJF-2026-08-10,R5KBILJF,2026-08-10,TypeScript
LNYO5FCI-2026-08-10,LNYO5FCI,2026-08-10,Python
LNYO5FCI-2026-08-10,LNYO5FCI,2026-08-10,AI
LNYO5FCI-2026-08-10,LNYO5FCI,2026-08-10,Machine learning
DEPOP8RH-2026-08-10,DEPOP8RH,2026-08-10,Angular
DEPOP8RH-2026-08-10,DEPOP8RH,2026-08-10,Java
WTCYVPKV-2026-08-10,WTCYVPKV,2026-08-10,Cloud
8DEY6GXC-2026-08-10,8DEY6GXC,2026-08-10,Salesforce
KQ0VTRSE-2026-08-10,KQ0VTRSE,2026-08-10,Salesforce
KQ0VTRSE-2026-08-10,KQ0VTRSE,2026-08-10,QA
KQ0VTRSE-2026-08-10,KQ0VTRSE,2026-08-10,API
5ROSEFTT-2026-08-10,5ROSEFTT,2026-08-10,C#
5ROSEFTT-2026-08-10,5ROSEFTT,2026-08-10,.NET
5ROSEFTT-2026-08-10,5ROSEFTT,2026-08-10,AWS
C2HHJK6D-2026-08-10,C2HHJK6D,2026-08-10,C++
C2HHJK6D-2026-08-10,C2HHJK6D,2026-08-10,Distributed systems
C2HHJK6D-2026-08-10,C2HHJK6D,2026-08-10,Streaming Data
BBTZXP6L-2026-08-10,BBTZXP6L,2026-08-10,Bid Management
BBTZXP6L-2026-08-10,BBTZXP6L,2026-08-10,Proposal Management
BBTZXP6L-2026-08-10,BBTZXP6L,2026-08-10,Strong presence
2HKNTD2M-2026-08-10,2HKNTD2M,2026-08-10,Requirements gathering
2HKNTD2M-2026-08-10,2HKNTD2M,2026-08-10,UAT
2HKNTD2M-2026-08-10,2HKNTD2M,2026-08-10,Communication skills
RLFMUYTW-2026-08-10,RLFMUYTW,2026-08-10,Windows
RLFMUYTW-2026-08-10,RLFMUYTW,2026-08-10,Groovy
RLFMUYTW-2026-08-10,RLFMUYTW,2026-08-10,API
NZ6VFUAI-2026-08-10,NZ6VFUAI,2026-08-10,Go
NZ6VFUAI-2026-08-10,NZ6VFUAI,2026-08-10,SQL
OOR0I97D-2026-08-10,OOR0I97D,2026-08-10,Regulatory Affairs
OOR0I97D-2026-08-10,OOR0I97D,2026-08-10,Microsoft Office
OOR0I97D-2026-08-10,OOR0I97D,2026-08-10,Text Verification Testing
TQXJCOSQ-2026-08-10,TQXJCOSQ,2026-08-10,SQL
TQXJCOSQ-2026-08-10,TQXJCOSQ,2026-08-10,TFS
TQXJCOSQ-2026-08-10,TQXJCOSQ,2026-08-10,ISTQB
TQOVPCUD-2026-08-10,TQOVPCUD,2026-08-10,React native
TQOVPCUD-2026-08-10,TQOVPCUD,2026-08-10,TypeScript
TQOVPCUD-2026-08-10,TQOVPCUD,2026-08-10,JavaScript
RAT53NRJ-2026-08-10,RAT53NRJ,2026-08-10,C#
RAT53NRJ-2026-08-10,RAT53NRJ,2026-08-10,.NET CORE
RAT53NRJ-2026-08-10,RAT53NRJ,2026-08-10,Kafka
UDS8VYSB-2026-08-10,UDS8VYSB,2026-08-10,Xamarin
UDS8VYSB-2026-08-10,UDS8VYSB,2026-08-10,C#
UDS8VYSB-2026-08-10,UDS8VYSB,2026-08-10,iOS
4GCZQ1ZY-2026-08-10,4GCZQ1ZY,2026-08-10,Analytical and problem-solving skills
3QAG5SHW-2026-08-10,3QAG5SHW,2026-08-10,Employment documents management
3QAG5SHW-2026-08-10,3QAG5SHW,2026-08-10,HR analytics
3QAG5SHW-2026-08-10,3QAG5SHW,2026-08-10,Administration
70XDLBOJ-2026-08-10,70XDLBOJ,2026-08-10,Kotlin
70XDLBOJ-2026-08-10,70XDLBOJ,2026-08-10,Kotlin Multiplatform (KMP)
70XDLBOJ-2026-08-10,70XDLBOJ,2026-08-10,API
OLTGXALL-2026-08-10,OLTGXALL,2026-08-10,BPMN
OLTGXALL-2026-08-10,OLTGXALL,2026-08-10,SOA
OLTGXALL-2026-08-10,OLTGXALL,2026-08-10,API
MCKGGJVO-2026-08-10,MCKGGJVO,2026-08-10,Sparx enterprise architect
ZZKPBGEC-2026-08-10,ZZKPBGEC,2026-08-10,BPMN
ZZKPBGEC-2026-08-10,ZZKPBGEC,2026-08-10,SOA
ZZKPBGEC-2026-08-10,ZZKPBGEC,2026-08-10,API
IZGUO3DZ-2026-08-10,IZGUO3DZ,2026-08-10,SQL Server
IZGUO3DZ-2026-08-10,IZGUO3DZ,2026-08-10,Windows Server
